Store,Dept,Date,Weekly_Sales,IsHoliday
6,13,2012-01-30,27126.59,0
6,13,2012-02-06,26835.96,0
6,13,2012-02-13,26698.54,0
6,13,2012-02-20,33519.41,0
6,13,2012-02-27,23520.27,0
6,13,2012-03-05,27810.34,0
6,13,2012-03-12,26169.1,0
6,13,2012-03-19,31822.27,0
6,13,2012-03-26,26435.51,0
6,13,2012-04-02,23565.84,0
6,13,2012-04-09,30278.51,0
6,13,2012-04-16,28386.86,0
6,13,2012-04-23,29929.94,0
6,13,2012-04-30,23101.46,0
6,13,2012-05-07,30755.66,0
6,13,2012-05-14,34965.27,0
6,13,2012-05-21,31413.5,0
6,13,2012-05-28,29921.69,1
6,13,2012-06-04,25638.27,0
6,13,2012-06-11,35125.81,0
6,13,2012-06-18,38185.28,0
6,13,2012-06-25,20734.42,0
6,13,2012-07-02,40987.31,1
6,13,2012-07-09,30886.06,0
6,13,2012-07-16,29113.71,0
6,13,2012-07-23,19964.76,0
6,13,2012-07-30,23233.91,0
6,13,2012-08-06,28167.04,0
6,13,2012-08-13,23932.72,0
6,13,2012-08-20,16208.95,0
6,13,2012-08-27,19731.02,0
6,13,2012-09-03,29072.16,1
6,13,2012-09-10,16221.24,0
6,13,2012-09-17,27735.6,0
6,13,2012-09-24,24246.87,0
6,13,2012-10-01,15864.72,0
6,13,2012-10-08,17318.1,0
6,13,2012-10-15,19896.44,0
6,13,2012-10-22,19369.01,0
6,13,2012-10-29,21417.8,0
6,13,2012-11-05,20840.35,0
6,13,2012-11-12,22296.33,0
6,13,2012-11-19,27300.06,1
6,13,2012-11-26,22835.8,0
6,13,2012-12-03,16546.62,0
6,13,2012-12-10,21368.34,0
6,13,2012-12-17,23947.9,0
6,13,2012-12-24,40376.0,1
6,13,2012-12-31,20688.06,0
6,14,2012-01-02,25637.57,1
6,14,2012-01-09,18955.81,0
6,14,2012-01-16,18288.18,0
6,14,2012-01-23,21144.73,0
6,14,2012-01-30,21155.14,0
6,14,2012-02-06,24056.68,0
6,14,2012-02-13,20771.23,0
6,14,2012-02-20,20556.42,0
6,14,2012-02-27,25127.54,0
6,14,2012-03-05,27569.96,0
6,14,2012-03-12,28772.4,0
6,14,2012-03-19,25861.59,0
6,14,2012-03-26,30509.75,0
6,14,2012-04-02,24822.21,0
6,14,2012-04-09,22109.37,0
6,14,2012-04-16,31381.2,0
6,14,2012-04-23,18050.48,0
6,14,2012-04-30,28088.18,0
6,14,2012-05-07,19580.34,0
6,14,2012-05-14,29910.83,0
6,14,2012-05-21,21183.86,0
6,14,2012-05-28,26788.14,1
6,14,2012-06-04,25842.87,0
6,14,2012-06-11,20778.76,0
6,14,2012-06-18,23732.02,0
6,14,2012-06-25,20436.95,0
6,14,2012-07-02,21331.37,1
6,14,2012-07-09,22178.51,0
6,14,2012-07-16,18888.41,0
6,14,2012-07-23,22678.94,0
6,14,2012-07-30,15655.01,0
6,14,2012-08-06,11623.98,0
6,14,2012-08-13,21128.61,0
6,14,2012-08-20,15246.45,0
6,14,2012-08-27,15056.64,0
6,14,2012-09-03,16297.77,1
6,14,2012-09-10,11885.98,0
6,14,2012-09-17,14733.35,0
6,14,2012-09-24,19589.82,0
6,14,2012-10-01,17178.75,0
6,14,2012-10-08,16321.41,0
6,14,2012-10-15,16167.41,0
6,14,2012-10-22,13527.96,0
6,14,2012-10-29,23787.32,0
6,14,2012-11-05,17525.72,0
6,14,2012-11-12,22066.91,0
6,14,2012-11-19,22638.53,1
6,14,2012-11-26,14582.72,0
6,14,2012-12-03,21647.48,0
6,14,2012-12-10,12411.37,0
6,14,2012-12-17,14272.57,0
6,14,2012-12-24,21206.63,1
6,14,2012-12-31,25153.03,0
6,15,2012-01-02,32356.21,1
6,15,2012-01-09,21263.46,0
6,15,2012-01-16,23540.28,0
6,15,2012-01-23,23491.55,0
6,15,2012-01-30,26059.68,0
6,15,2012-02-06,21436.2,0
6,15,2012-02-13,19793.47,0
6,15,2012-02-20,24792.49,0
6,15,2012-02-27,21827.84,0
6,15,2012-03-05,29270.74,0
6,15,2012-03-12,20381.78,0
6,15,2012-03-19,25532.54,0
6,15,2012-03-26,32873.42,0
6,15,2012-04-02,27184.75,0
6,15,2012-04-09,21806.87,0
6,15,2012-04-16,21930.74,0
6,15,2012-04-23,27372.26,0
6,15,2012-04-30,27736.69,0
6,15,2012-05-07,25541.85,0
6,15,2012-05-14,21554.56,0
6,15,2012-05-21,33626.15,0
6,15,2012-05-28,31984.44,1
6,15,2012-06-04,19173.83,0
6,15,2012-06-11,19862.82,0
6,15,2012-06-18,16168.78,0
6,15,2012-06-25,21618.06,0
6,15,2012-07-02,30690.01,1
6,15,2012-07-09,25798.54,0
6,15,2012-07-16,15185.74,0
6,15,2012-07-23,19676.26,0
6,15,2012-07-30,23971.13,0
6,15,2012-08-06,9817.98,0
6,15,2012-08-13,21408.31,0
6,15,2012-08-20,21947.7,0
6,15,2012-08-27,20773.26,0
6,15,2012-09-03,25653.18,1
6,15,2012-09-10,15940.88,0
6,15,2012-09-17,22541.6,0
6,15,2012-09-24,23336.28,0
6,15,2012-10-01,21502.13,0
6,15,2012-10-08,16738.69,0
6,15,2012-10-15,18246.34,0
6,15,2012-10-22,19176.82,0
6,15,2012-10-29,23655.01,0
6,15,2012-11-05,15168.13,0
6,15,2012-11-12,14832.17,0
6,15,2012-11-19,31752.96,1
6,15,2012-11-26,15745.21,0
6,15,2012-12-03,22359.51,0
6,15,2012-12-10,16406.85,0
6,15,2012-12-17,20974.31,0
6,15,2012-12-24,21944.26,1
6,15,2012-12-31,19114.32,0
7,1,2012-01-02,66850.97,1
7,1,2012-01-09,68308.19,0
7,1,2012-01-16,54429.72,0
7,1,2012-01-23,39410.68,0
7,1,2012-01-30,59353.43,0
7,1,2012-02-06,66848.58,0
7,1,2012-02-13,100102.1,0
7,1,2012-02-20,58096.86,0
7,1,2012-02-27,59742.77,0
7,1,2012-03-05,70586.46,0
7,1,2012-03-12,45404.72,0
7,1,2012-03-19,52710.02,0
7,1,2012-03-26,56105.52,0
7,1,2012-04-02,58707.6,0
7,1,2012-04-09,71128.93,0
7,1,2012-04-16,76219.26,0
7,1,2012-04-23,80973.55,0
7,1,2012-04-30,72467.34,0
7,1,2012-05-07,68779.89,0
7,1,2012-05-14,47834.6,0
7,1,2012-05-21,77909.87,0
7,1,2012-05-28,113235.64,1
7,1,2012-06-04,59968.37,0
7,1,2012-06-11,46308.85,0
7,1,2012-06-18,64917.65,0
7,1,2012-06-25,74493.18,0
7,1,2012-07-02,76443.79,1
7,1,2012-07-09,49050.63,0
7,1,2012-07-16,59706.04,0
7,1,2012-07-23,65650.48,0
7,1,2012-07-30,72199.29,0
7,1,2012-08-06,36446.27,0
7,1,2012-08-13,40824.67,0
7,1,2012-08-20,42746.42,0
7,1,2012-08-27,50760.33,0
7,1,2012-09-03,70641.28,1
7,1,2012-09-10,51490.16,0
7,1,2012-09-17,30771.72,0
7,1,2012-09-24,54311.21,0
7,1,2012-10-01,42682.61,0
7,1,2012-10-08,69337.2,0
7,1,2012-10-15,42132.32,0
7,1,2012-10-22,50733.32,0
7,1,2012-10-29,47121.01,0
7,1,2012-11-05,44530.82,0
7,1,2012-11-12,46871.07,0
7,1,2012-11-19,59473.66,1
7,1,2012-11-26,63272.4,0
7,1,2012-12-03,38064.19,0
7,1,2012-12-10,48331.09,0
7,1,2012-12-17,40129.68,0
7,1,2012-12-24,89247.29,1
7,1,2012-12-31,61525.12,0
7,2,2012-01-02,42219.73,1
7,2,2012-01-09,39562.88,0
7,2,2012-01-16,43495.74,0
7,2,2012-01-23,40827.13,0
7,2,2012-01-30,55826.66,0
7,2,2012-02-06,49726.21,0
7,2,2012-02-13,67063.98,0
7,2,2012-02-20,55247.75,0
7,2,2012-02-27,40286.61,0
7,2,2012-03-05,51765.06,0
7,2,2012-03-12,48740.48,0
7,2,2012-03-19,53147.42,0
7,2,2012-03-26,46570.82,0
7,2,2012-04-02,60002.15,0
7,2,2012-04-09,82663.9,0
7,2,2012-04-16,66780.75,0
7,2,2012-04-23,44680.65,0
7,2,2012-04-30,46735.86,0
7,2,2012-05-07,72572.74,0
7,2,2012-05-14,39884.29,0
7,2,2012-05-21,54235.4,0
7,2,2012-05-28,67259.41,1
7,2,2012-06-04,50674.75,0
7,2,2012-06-11,57109.45,0
7,2,2012-06-18,55604.74,0
7,2,2012-06-25,50263.24,0
7,2,2012-07-02,46069.98,1
7,2,2012-07-09,52552.73,0
7,2,2012-07-16,38072.03,0
7,2,2012-07-23,44012.73,0
7,2,2012-07-30,50655.54,0
7,2,2012-08-06,37862.0,0
7,2,2012-08-13,45241.45,0
7,2,2012-08-20,40753.67,0
7,2,2012-08-27,32694.6,0
7,2,2012-09-03,26940.3,1
7,2,2012-09-10,35232.98,0
7,2,2012-09-17,47070.2,0
7,2,2012-09-24,27665.06,0
7,2,2012-10-01,38560.44,0
7,2,2012-10-08,35034.55,0
7,2,2012-10-15,35742.78,0
7,2,2012-10-22,23850.91,0
7,2,2012-10-29,35492.34,0
7,2,2012-11-05,43718.6,0
7,2,2012-11-12,31890.56,0
7,2,2012-11-19,48953.42,1
7,2,2012-11-26,39567.87,0
7,2,2012-12-03,32143.79,0
7,2,2012-12-10,29333.04,0
7,2,2012-12-17,40427.14,0
7,2,2012-12-24,66363.1,1
7,2,2012-12-31,31807.66,0
7,3,2012-01-02,36192.05,1
7,3,2012-01-09,45007.46,0
7,3,2012-01-16,35413.17,0
7,3,2012-01-23,52689.55,0
7,3,2012-01-30,36375.79,0
7,3,2012-02-06,42390.94,0
7,3,2012-02-13,32342.58,0
7,3,2012-02-20,33403.19,0
7,3,2012-02-27,33192.48,0
7,3,2012-03-05,38249.26,0
7,3,2012-03-12,47711.42,0
7,3,2012-03-19,39131.42,0
7,3,2012-03-26,49947.24,0
7,3,2012-04-02,56029.27,0
7,3,2012-04-09,56956.28,0
7,3,2012-04-16,45753.67,0
7,3,2012-04-23,40616.8,0
7,3,2012-04-30,42131.31,0
7,3,2012-05-07,46902.73,0
7,3,2012-05-14,37550.94,0
7,3,2012-05-21,44991.77,0
7,3,2012-05-28,79456.39,1
7,3,2012-06-04,25410.21,0
7,3,2012-06-11,40032.39,0
7,3,2012-06-18,38870.97,0
7,3,2012-06-25,43849.75,0
7,3,2012-07-02,43567.15,1
7,3,2012-07-09,34767.93,0
7,3,2012-07-16,36429.33,0
7,3,2012-07-23,39689.32,0
7,3,2012-07-30,34540.26,0
7,3,2012-08-06,19038.82,0
7,3,2012-08-13,48077.79,0
7,3,2012-08-20,27733.65,0
7,3,2012-08-27,28298.96,0
7,3,2012-09-03,34111.03,1
7,3,2012-09-10,37803.3,0
7,3,2012-09-17,31641.56,0
7,3,2012-09-24,28734.08,0
7,3,2012-10-01,36083.58,0
7,3,2012-10-08,22989.24,0
7,3,2012-10-15,40734.85,0
7,3,2012-10-22,28440.0,0
7,3,2012-10-29,39269.62,0
7,3,2012-11-05,31185.41,0
7,3,2012-11-12,30629.58,0
7,3,2012-11-19,42688.2,1
7,3,2012-11-26,19585.91,0
7,3,2012-12-03,28235.07,0
7,3,2012-12-10,43302.59,0
7,3,2012-12-17,36460.09,0
7,3,2012-12-24,41728.66,1
7,3,2012-12-31,29446.35,0
7,4,2012-01-02,55685.92,1
7,4,2012-01-09,31639.96,0
7,4,2012-01-16,43286.76,0
7,4,2012-01-23,40850.71,0
7,4,2012-01-30,38066.96,0
7,4,2012-02-06,42275.3,0
7,4,2012-02-13,54348.66,0
7,4,2012-02-20,38005.77,0
7,4,2012-02-27,53284.68,0
7,4,2012-03-05,43384.83,0
7,4,2012-03-12,39536.4,0
7,4,2012-03-19,48150.04,0
7,4,2012-03-26,44911.02,0
7,4,2012-04-02,69001.14,0
7,4,2012-04-09,53290.24,0
7,4,2012-04-16,42919.47,0
7,4,2012-04-23,54543.18,0
7,4,2012-04-30,56125.68,0
7,4,2012-05-07,46341.91,0
7,4,2012-05-14,37682.28,0
7,4,2012-05-21,35483.58,0
7,4,2012-05-28,53104.61,1
7,4,2012-06-04,62308.95,0
7,4,2012-06-11,49794.67,0
7,4,2012-06-18,41700.21,0
7,4,2012-06-25,45772.55,0
7,4,2012-07-02,44930.93,1
7,4,2012-07-09,40792.49,0
7,4,2012-07-16,45596.83,0
7,4,2012-07-23,42459.45,0
7,4,2012-07-30,30298.22,0
7,4,2012-08-06,24284.45,0
7,4,2012-08-13,46314.25,0
7,4,2012-08-20,28329.56,0
7,4,2012-08-27,34181.87,0
7,4,2012-09-03,32475.0,1
7,4,2012-09-10,42918.09,0
7,4,2012-09-17,33779.59,0
7,4,2012-09-24,35452.88,0
7,4,2012-10-01,23659.45,0
7,4,2012-10-08,31298.82,0
7,4,2012-10-15,33303.81,0
7,4,2012-10-22,33996.56,0
7,4,2012-10-29,31757.77,0
7,4,2012-11-05,30513.18,0
7,4,2012-11-12,39230.16,0
7,4,2012-11-19,54201.39,1
7,4,2012-11-26,30048.74,0
7,4,2012-12-03,46000.66,0
7,4,2012-12-10,33834.65,0
7,4,2012-12-17,32863.66,0
7,4,2012-12-24,48939.1,1
7,4,2012-12-31,32034.28,0
7,5,2012-01-02,44990.03,1
7,5,2012-01-09,46418.94,0
7,5,2012-01-16,45714.55,0
7,5,2012-01-23,44700.54,0
7,5,2012-01-30,45669.17,0
7,5,2012-02-06,31789.62,0
7,5,2012-02-13,50924.14,0
7,5,2012-02-20,46902.96,0
7,5,2012-02-27,38429.56,0
7,5,2012-03-05,45174.45,0
7,5,2012-03-12,39198.02,0
7,5,2012-03-19,44093.38,0
7,5,2012-03-26,52401.63,0
7,5,2012-04-02,30864.54,0
7,5,2012-04-09,34111.56,0
7,5,2012-04-16,39760.04,0
7,5,2012-04-23,53915.71,0
7,5,2012-04-30,28826.3,0
7,5,2012-05-07,48989.99,0
7,5,2012-05-14,43540.47,0
7,5,2012-05-21,44219.37,0
7,5,2012-05-28,57889.17,1
7,5,2012-06-04,34779.39,0
7,5,2012-06-11,38900.83,0
7,5,2012-06-18,47630.6,0
7,5,2012-06-25,44784.32,0
7,5,2012-07-02,48012.47,1
7,5,2012-07-09,33052.07,0
7,5,2012-07-16,41177.98,0
7,5,2012-07-23,30565.94,0
7,5,2012-07-30,30066.41,0
7,5,2012-08-06,38330.03,0
7,5,2012-08-13,32026.73,0
7,5,2012-08-20,32299.97,0
7,5,2012-08-27,27857.63,0
7,5,2012-09-03,42078.71,1
7,5,2012-09-10,33751.91,0
7,5,2012-09-17,23410.39,0
7,5,2012-09-24,29818.28,0
7,5,2012-10-01,31920.51,0
7,5,2012-10-08,33677.86,0
7,5,2012-10-15,30800.85,0
7,5,2012-10-22,29454.14,0
7,5,2012-10-29,35081.73,0
7,5,2012-11-05,22239.78,0
7,5,2012-11-12,31512.82,0
7,5,2012-11-19,38467.63,1
7,5,2012-11-26,28803.77,0
7,5,2012-12-03,33539.42,0
7,5,2012-12-10,40475.3,0
7,5,2012-12-17,37120.09,0
7,5,2012-12-24,57058.24,1
7,5,2012-12-31,42659.87,0
7,6,2012-01-02,41324.44,1
7,6,2012-01-09,36073.88,0
7,6,2012-01-16,34572.62,0
7,6,2012-01-23,28765.03,0
7,6,2012-01-30,29546.31,0
7,6,2012-02-06,29015.45,0
7,6,2012-02-13,30534.69,0
7,6,2012-02-20,45367.47,0
7,6,2012-02-27,29938.26,0
7,6,2012-03-05,35171.98,0
7,6,2012-03-12,37356.27,0
7,6,2012-03-19,35029.02,0
7,6,2012-03-26,34518.26,0
7,6,2012-04-02,46619.92,0
7,6,2012-04-09,23266.37,0
7,6,2012-04-16,36517.69,0
7,6,2012-04-23,36598.66,0
7,6,2012-04-30,37431.21,0
7,6,2012-05-07,29716.61,0
7,6,2012-05-14,35594.17,0
7,6,2012-05-21,28572.31,0
7,6,2012-05-28,36644.34,1
7,6,2012-06-04,29053.71,0
7,6,2012-06-11,38337.16,0
7,6,2012-06-18,39156.48,0
7,6,2012-06-25,23217.18,0
7,6,2012-07-02,39944.11,1
7,6,2012-07-09,26968.3,0
7,6,2012-07-16,35571.59,0
7,6,2012-07-23,21102.87,0
7,6,2012-07-30,34249.47,0
7,6,2012-08-06,22675.51,0
7,6,2012-08-13,30852.31,0
7,6,2012-08-20,39227.29,0
7,6,2012-08-27,17827.92,0
7,6,2012-09-03,36411.11,1
7,6,2012-09-10,18096.9,0
7,6,2012-09-17,25080.05,0
7,6,2012-09-24,25434.27,0
7,6,2012-10-01,33884.07,0
7,6,2012-10-08,20427.5,0
7,6,2012-10-15,31902.22,0
7,6,2012-10-22,29565.99,0
7,6,2012-10-29,30491.43,0
7,6,2012-11-05,29685.96,0
7,6,2012-11-12,19786.54,0
7,6,2012-11-19,30814.33,1
7,6,2012-11-26,18853.71,0
7,6,2012-12-03,29041.96,0
7,6,2012-12-10,30483.49,0
7,6,2012-12-17,29394.21,0
7,6,2012-12-24,31978.76,1
7,6,2012-12-31,27470.73,0
7,7,2012-01-02,32555.21,1
7,7,2012-01-09,31428.28,0
7,7,2012-01-16,16200.41,0
7,7,2012-01-23,21588.35,0
7,7,2012-01-30,27891.29,0
7,7,2012-02-06,15582.67,0
7,7,2012-02-13,27084.2,0
7,7,2012-02-20,33429.2,0
7,7,2012-02-27,35547.41,0
7,7,2012-03-05,34903.52,0
7,7,2012-03-12,30742.09,0
7,7,2012-03-19,29117.91,0
7,7,2012-03-26,24555.39,0
7,7,2012-04-02,34719.37,0
7,7,2012-04-09,31426.35,0
7,7,2012-04-16,30752.29,0
7,7,2012-04-23,18931.4,0
7,7,2012-04-30,29510.52,0
7,7,2012-05-07,42831.77,0
7,7,2012-05-14,26538.49,0
7,7,2012-05-21,28215.78,0
7,7,2012-05-28,46445.32,1
7,7,2012-06-04,30055.72,0
7,7,2012-06-11,31131.85,0
7,7,2012-06-18,30602.21,0
7,7,2012-06-25,38206.4,0
7,7,2012-07-02,29994.36,1
7,7,2012-07-09,17907.0,0
7,7,2012-07-16,28334.92,0
7,7,2012-07-23,27733.02,0
7,7,2012-07-30,30504.22,0
7,7,2012-08-06,25461.28,0
7,7,2012-08-13,20678.17,0
7,7,2012-08-20,21946.38,0
7,7,2012-08-27,21014.61,0
7,7,2012-09-03,29912.38,1
7,7,2012-09-10,21185.29,0
7,7,2012-09-17,14667.51,0
7,7,2012-09-24,18137.4,0
7,7,2012-10-01,18500.27,0
7,7,2012-10-08,23808.57,0
7,7,2012-10-15,22175.2,0
7,7,2012-10-22,14142.99,0
7,7,2012-10-29,26507.47,0
7,7,2012-11-05,23905.13,0
7,7,2012-11-12,19902.28,0
7,7,2012-11-19,27430.33,1
7,7,2012-11-26,23831.36,0
7,7,2012-12-03,21366.97,0
7,7,2012-12-10,22747.81,0
7,7,2012-12-17,32917.76,0
7,7,2012-12-24,19511.0,1
7,7,2012-12-31,26677.65,0
7,8,2012-01-02,24768.94,1
7,8,2012-01-09,25793.86,0
7,8,2012-01-16,24047.92,0
7,8,2012-01-23,22007.3,0
7,8,2012-01-30,17476.14,0
7,8,2012-02-06,31150.03,0
7,8,2012-02-13,26767.01,0
7,8,2012-02-20,20747.59,0
7,8,2012-02-27,21179.05,0
7,8,2012-03-05,33848.1,0
7,8,2012-03-12,29326.87,0
7,8,2012-03-19,22878.4,0
7,8,2012-03-26,28046.73,0
7,8,2012-04-02,22313.7,0
7,8,2012-04-09,29057.09,0
7,8,2012-04-16,25327.19,0
7,8,2012-04-23,15927.68,0
7,8,2012-04-30,28898.34,0
7,8,2012-05-07,20819.96,0
7,8,2012-05-14,16682.07,0
7,8,2012-05-21,20625.06,0
7,8,2012-05-28,30148.3,1
7,8,2012-06-04,21464.76,0
7,8,2012-06-11,24030.25,0
7,8,2012-06-18,13578.58,0
7,8,2012-06-25,29563.98,0
7,8,2012-07-02,30216.29,1
7,8,2012-07-09,22965.63,0
7,8,2012-07-16,18482.36,0
7,8,2012-07-23,14656.02,0
7,8,2012-07-30,22920.54,0
7,8,2012-08-06,20255.45,0
7,8,2012-08-13,19944.28,0
7,8,2012-08-20,23290.13,0
7,8,2012-08-27,20849.23,0
7,8,2012-09-03,27234.79,1
7,8,2012-09-10,14130.0,0
7,8,2012-09-17,22667.68,0
7,8,2012-09-24,15878.99,0
7,8,2012-10-01,16957.75,0
7,8,2012-10-08,16231.75,0
7,8,2012-10-15,27041.73,0
7,8,2012-10-22,23205.48,0
7,8,2012-10-29,17825.04,0
7,8,2012-11-05,24327.83,0
7,8,2012-11-12,17311.2,0
7,8,2012-11-19,24594.11,1
7,8,2012-11-26,20349.66,0
7,8,2012-12-03,15911.61,0
7,8,2012-12-10,16036.17,0
7,8,2012-12-17,20810.58,0
7,8,2012-12-24,23384.29,1
7,8,2012-12-31,15153.62,0
7,9,2012-01-02,28909.08,1
7,9,2012-01-09,21146.15,0
7,9,2012-01-16,21022.18,0
7,9,2012-01-23,18754.48,0
7,9,2012-01-30,17859.98,0
7,9,2012-02-06,28289.38,0
7,9,2012-02-13,21218.41,0
7,9,2012-02-20,18794.74,0
7,9,2012-02-27,15921.34,0
7,9,2012-03-05,34057.68,0
7,9,2012-03-12,19286.42,0
7,9,2012-03-19,20440.08,0
7,9,2012-03-26,23300.99,0
7,9,2012-04-02,23226.75,0
7,9,2012-04-09,22547.08,0
7,9,2012-04-16,24098.81,0
7,9,2012-04-23,27281.07,0
7,9,2012-04-30,26664.24,0
7,9,2012-05-07,17319.39,0
7,9,2012-05-14,17900.49,0
7,9,2012-05-21,18861.63,0
7,9,2012-05-28,27820.14,1
7,9,2012-06-04,23839.03,0
7,9,2012-06-11,24235.25,0
7,9,2012-06-18,18709.61,0
7,9,2012-06-25,18481.29,0
7,9,2012-07-02,13265.1,1
7,9,2012-07-09,18318.8,0
7,9,2012-07-16,20644.88,0
7,9,2012-07-23,21058.7,0
7,9,2012-07-30,19282.16,0
7,9,2012-08-06,15352.81,0
7,9,2012-08-13,13750.11,0
7,9,2012-08-20,16555.21,0
7,9,2012-08-27,17585.87,0
7,9,2012-09-03,21233.27,1
7,9,2012-09-10,11226.73,0
7,9,2012-09-17,19498.32,0
7,9,2012-09-24,22765.62,0
7,9,2012-10-01,17256.63,0
7,9,2012-10-08,12438.68,0
7,9,2012-10-15,14831.35,0
7,9,2012-10-22,12272.36,0
7,9,2012-10-29,14981.69,0
7,9,2012-11-05,11480.4,0
7,9,2012-11-12,14451.6,0
7,9,2012-11-19,15716.11,1
7,9,2012-11-26,11117.95,0
7,9,2012-12-03,16989.63,0
7,9,2012-12-10,13950.14,0
7,9,2012-12-17,16726.64,0
7,9,2012-12-24,20580.91,1
7,9,2012-12-31,12724.62,0
7,10,2012-01-02,28737.62,1
7,10,2012-01-09,17867.32,0
7,10,2012-01-16,16529.49,0
7,10,2012-01-23,18454.44,0
7,10,2012-01-30,17842.51,0
7,10,2012-02-06,27897.81,0
7,10,2012-02-13,17357.48,0
7,10,2012-02-20,21850.73,0
7,10,2012-02-27,18067.87,0
7,10,2012-03-05,24646.62,0
7,10,2012-03-12,18892.47,0
7,10,2012-03-19,26470.27,0
7,10,2012-03-26,14962.77,0
7,10,2012-04-02,20170.77,0
7,10,2012-04-09,27348.23,0
7,10,2012-04-16,34193.02,0
7,10,2012-04-23,24293.79,0
7,10,2012-04-30,16052.06,0
7,10,2012-05-07,22554.91,0
7,10,2012-05-14,27021.71,0
7,10,2012-05-21,25135.33,0
7,10,2012-05-28,35213.64,1
7,10,2012-06-04,24023.83,0
7,10,2012-06-11,17081.38,0
7,10,2012-06-18,26858.79,0
7,10,2012-06-25,20900.75,0
7,10,2012-07-02,29703.38,1
7,10,2012-07-09,17214.59,0
7,10,2012-07-16,20992.57,0
7,10,2012-07-23,17214.29,0
7,10,2012-07-30,15944.47,0
7,10,2012-08-06,12150.14,0
7,10,2012-08-13,19794.87,0
7,10,2012-08-20,13184.81,0
7,10,2012-08-27,12345.62,0
7,10,2012-09-03,20791.2,1
7,10,2012-09-10,17237.42,0
7,10,2012-09-17,15399.53,0
7,10,2012-09-24,17358.8,0
7,10,2012-10-01,12916.32,0
7,10,2012-10-08,11346.66,0
7,10,2012-10-15,12215.6,0
7,10,2012-10-22,20513.94,0
7,10,2012-10-29,21519.84,0
7,10,2012-11-05,14836.1,0
7,10,2012-11-12,16748.89,0
7,10,2012-11-19,20622.49,1
7,10,2012-11-26,11483.61,0
7,10,2012-12-03,13896.88,0
7,10,2012-12-10,19922.29,0
7,10,2012-12-17,18573.26,0
7,10,2012-12-24,28227.64,1
7,10,2012-12-31,15063.17,0
7,11,2012-01-02,16961.76,1
7,11,2012-01-09,17441.85,0
7,11,2012-01-16,10052.97,0
7,11,2012-01-23,12218.24,0
7,11,2012-01-30,13651.34,0
7,11,2012-02-06,13660.41,0
7,11,2012-02-13,14481.88,0
7,11,2012-02-20,15758.8,0
7,11,2012-02-27,19398.37,0
7,11,2012-03-05,15975.58,0
7,11,2012-03-12,19058.57,0
7,11,2012-03-19,16543.86,0
7,11,2012-03-26,22280.93,0
7,11,2012-04-02,17718.88,0
7,11,2012-04-09,19296.7,0
7,11,2012-04-16,18115.48,0
7,11,2012-04-23,13986.77,0
7,11,2012-04-30,18154.1,0
7,11,2012-05-07,14528.37,0
7,11,2012-05-14,18623.06,0
7,11,2012-05-21,18942.05,0
7,11,2012-05-28,16369.21,1
7,11,2012-06-04,14517.81,0
7,11,2012-06-11,21581.05,0
7,11,2012-06-18,18635.34,0
7,11,2012-06-25,15393.3,0
7,11,2012-07-02,17689.34,1
7,11,2012-07-09,15673.3,0
7,11,2012-07-16,13914.49,0
7,11,2012-07-23,18358.44,0
7,11,2012-07-30,13202.88,0
7,11,2012-08-06,14418.86,0
7,11,2012-08-13,11617.45,0
7,11,2012-08-20,10998.72,0
7,11,2012-08-27,10562.99,0
7,11,2012-09-03,15328.5,1
7,11,2012-09-10,10455.64,0
7,11,2012-09-17,11357.59,0
7,11,2012-09-24,14667.96,0
7,11,2012-10-01,11932.02,0
7,11,2012-10-08,12115.66,0
7,11,2012-10-15,10467.49,0
7,11,2012-10-22,9766.23,0
7,11,2012-10-29,7495.83,0
7,11,2012-11-05,11913.81,0
7,11,2012-11-12,16462.35,0
7,11,2012-11-19,11932.15,1
7,11,2012-11-26,8643.0,0
7,11,2012-12-03,12488.31,0
7,11,2012-12-10,9047.82,0
7,11,2012-12-17,12056.84,0
7,11,2012-12-24,12535.72,1
7,11,2012-12-31,14836.99,0
7,12,2012-01-02,41396.87,1
7,12,2012-01-09,23048.61,0
7,12,2012-01-16,26914.06,0
7,12,2012-01-23,19120.83,0
7,12,2012-01-30,27820.62,0
7,12,2012-02-06,29570.33,0
7,12,2012-02-13,45413.67,0
7,12,2012-02-20,26327.23,0
7,12,2012-02-27,25977.58,0
7,12,2012-03-05,32111.78,0
7,12,2012-03-12,34179.47,0
7,12,2012-03-19,27630.48,0
7,12,2012-03-26,28683.45,0
7,12,2012-04-02,36278.19,0
7,12,2012-04-09,25073.65,0
7,12,2012-04-16,25692.59,0
7,12,2012-04-23,45078.3,0
7,12,2012-04-30,34936.03,0
7,12,2012-05-07,30807.49,0
7,12,2012-05-14,27994.16,0
7,12,2012-05-21,31125.31,0
7,12,2012-05-28,43764.58,1
7,12,2012-06-04,33490.91,0
7,12,2012-06-11,33528.64,0
7,12,2012-06-18,25985.56,0
7,12,2012-06-25,22249.0,0
7,12,2012-07-02,20416.16,1
7,12,2012-07-09,28866.07,0
7,12,2012-07-16,22376.09,0
7,12,2012-07-23,25202.01,0
7,12,2012-07-30,19141.15,0
7,12,2012-08-06,32335.29,0
7,12,2012-08-13,22428.04,0
7,12,2012-08-20,24675.06,0
7,12,2012-08-27,25258.79,0
7,12,2012-09-03,25889.75,1
7,12,2012-09-10,18748.59,0
7,12,2012-09-17,20209.41,0
