user_id,date,landing,region,dispositivo,traffic_source,user_type,converted,gasto
5fedb9de-3f63-446b-94a9-b531a52616a4,2026-02-24,A,Centro,Mobile,Organic,Nuevo,0,0.0
baac2327-2244-451e-9e56-6b73188c8590,2026-02-22,A,Occidente,Desktop,Ads,Nuevo,1,45.03
ad0a1f00-ea65-45d3-92dc-ad15c555cf76,2026-02-20,A,Sur,Desktop,Organic,Recurrente,0,0.0
f419c735-4123-4e23-9139-b8b7851985af,2026-02-11,A,Norte,Mobile,Organic,Recurrente,1,45.16
cecb7828-ef4d-40c7-9aa5-3296b3366935,2026-02-10,B,Sur,Mobile,Referral,Nuevo,0,0.0
1a7891ca-e3b4-4747-8c6c-b154016345c5,2026-02-21,A,Oriente,Desktop,Organic,Nuevo,0,0.0
ea63255b-89a9-47e6-990f-6ec32ed99ab1,2026-02-21,A,Norte,Mobile,Email,Nuevo,0,0.0
33a368d0-74ff-4a98-b0a3-03440fbe7930,2026-02-27,B,Oriente,Desktop,Email,Recurrente,0,0.0
f92533ef-9c34-454d-a57d-d7868e085925,2026-02-16,A,Centro,Desktop,Organic,Nuevo,0,0.0
770e3de4-b848-4455-a220-e38928be616d,2026-02-09,A,Centro,Mobile,Email,Nuevo,0,0.0
ae319e8a-9abb-4c3e-a09b-478b9f7b509a,2026-02-14,B,Norte,Mobile,Ads,Nuevo,0,0.0
bb800c44-07df-4cca-aed7-80424896e4c9,2026-02-18,B,Norte,Desktop,Email,Recurrente,0,0.0
f5425e3b-bcc6-465a-a5bb-8563d87bc243,2026-02-12,A,Centro,Mobile,Ads,Nuevo,1,42.01
cfed5a36-13bf-42fc-bf64-c68c3c2e79c9,2026-02-23,A,Oriente,Mobile,Organic,Nuevo,0,0.0
5559fa32-4d0e-48f4-ac63-ffa215cd6488,2026-02-17,A,Occidente,Mobile,Referral,Nuevo,1,39.85
4d270ee0-1801-4ba5-8549-e0ed530bff06,2026-02-01,A,Oriente,Desktop,Organic,Nuevo,0,0.0
6630ed0b-7ecf-44e5-84de-7215fa7439f4,2026-02-16,B,Occidente,Desktop,Organic,Recurrente,1,111.16
d81ef3b5-101a-42ed-a430-d0c17b80b9b0,2026-02-18,B,Occidente,Mobile,Organic,Nuevo,0,0.0
d87e7091-85eb-4cbf-b403-7074f227a3c5,2026-02-26,A,Norte,Mobile,Email,Recurrente,0,0.0
f508c3d2-d51d-4382-b72c-4f4c7d1316cb,2026-02-12,B,Occidente,Mobile,Organic,Recurrente,1,-38.01
3eb1d7db-cd69-4288-ab76-f7503c6cca68,2026-02-17,B,Occidente,Desktop,Organic,Nuevo,0,0.0
fa4ddf90-f063-435d-b7e2-29a139891d5d,2026-02-14,B,Sur,Desktop,Organic,Nuevo,0,0.0
cf7c663e-5565-4f34-a996-61b6526cd0b7,2026-02-15,A,Sur,Desktop,Referral,Nuevo,0,0.0
1f54fe13-c3ab-4c9a-b6e8-92ab3616e181,2026-02-02,B,Occidente,Mobile,Organic,Nuevo,0,0.0
b9dd77ea-077d-4c96-b4b1-90e91c543386,2026-02-26,A,Norte,Mobile,Ads,Nuevo,0,0.0
a4c43ced-f2a7-4e00-8b29-a2b4feff8d51,2026-02-26,A,Norte,Mobile,Organic,Nuevo,1,95.99
87f0e692-4f7a-40e5-8bf1-85482ecb87f1,2026-02-16,A,Oriente,Mobile,Organic,Recurrente,0,0.0
9dcb6e74-95be-47e4-8b72-701bb95a9290,2026-02-16,A,Centro,Desktop,Email,Nuevo,0,0.0
8b6b50aa-312b-4675-b1b7-7020d1ad0dfe,2026-02-02,A,Norte,Mobile,Organic,Nuevo,0,0.0
83f3900c-917f-4ed5-ac0d-e5f331e1f72b,2026-02-17,A,Sur,Desktop,Ads,Recurrente,1,54.37
56a087f7-03e5-4980-adf4-4d652ddee80f,2026-02-13,B,Centro,Mobile,Referral,Nuevo,0,0.0
5c7b6f5c-2152-4753-ba54-f6d5b200d4cd,2026-02-20,B,Occidente,Mobile,Organic,Nuevo,0,0.0
cab31e9c-bf26-410f-b71b-66dd349a848e,2026-02-02,B,Sur,Mobile,Email,Nuevo,1,45.39
7582e484-94ea-4a9f-b443-b10b15f3b6fe,2026-02-20,B,Oriente,Mobile,Ads,Recurrente,0,0.0
910dc721-b90f-4401-b349-660ba7f1a9ab,2026-02-09,A,Sur,Mobile,Email,Nuevo,0,0.0
3eecb005-86e0-4b56-a9f1-fde2f2cbce72,2026-02-19,B,Sur,Desktop,Ads,Nuevo,0,0.0
9f2ab3c5-4842-46e6-a967-39a9015ec03c,2026-02-18,B,Centro,Mobile,Organic,Nuevo,0,0.0
9c9b0693-025b-4b17-bbf7-4b264b6701ff,2026-02-07,A,Norte,Mobile,Organic,Nuevo,0,0.0
4ad6f3d5-3dcd-412f-9a26-c8abe74f2961,2026-02-13,B,Norte,Mobile,Organic,Recurrente,0,0.0
8b2f0f9f-e28f-499e-96a1-cc03ce1d72b7,2026-02-24,B,Occidente,Mobile,Email,Nuevo,0,0.0
ee8dca14-4f78-4e77-a732-22dfd64b2046,2026-02-17,B,Occidente,Mobile,Email,Nuevo,0,0.0
2a07db14-3da8-4c04-a0d1-f7d0adaade87,2026-02-02,B,Norte,Desktop,Organic,Nuevo,1,66.56
d84dbbe3-2850-43c8-b41a-555e34bbb3e6,2026-02-13,B,Sur,Mobile,Organic,Recurrente,0,0.0
44648f56-baaf-4a69-a163-decbb19e4dd1,2026-02-09,B,Centro,Desktop,Ads,Recurrente,0,0.0
533b82e8-a4c2-4cc9-9b71-29e05a33e386,2026-02-18,B,Occidente,Mobile,Email,Recurrente,0,0.0
84b405ed-8b24-4ffe-bcfd-545b0112ba14,2026-02-18,A,Occidente,Mobile,Organic,Recurrente,0,0.0
c5fef39a-4b3a-4335-a4d6-402496236e1d,2026-02-01,A,Centro,Mobile,Email,Nuevo,0,0.0
d6b2e23d-259c-438e-8b3d-9b1b4e8f8049,2026-02-18,A,Sur,Mobile,Organic,Nuevo,1,102.31
817d8e32-1f1e-4504-b17b-ba26d80b40ee,2026-02-21,B,Centro,Mobile,Organic,Nuevo,0,0.0
69ce4fa0-1085-4523-9165-95264a332bb9,2026-02-22,A,Sur,Desktop,Email,Recurrente,1,65.0
450c00bd-4b4f-46ee-bdd8-fffa376cbc5b,2026-02-02,A,Occidente,Mobile,Referral,Nuevo,0,0.0
21fab11b-3407-4aea-99b8-15e70d456d93,2026-02-09,A,Norte,Mobile,Ads,Recurrente,0,0.0
de02bc08-5b5b-4e81-8a1d-4ee66c89e857,2026-02-12,A,Norte,Mobile,Ads,Recurrente,0,0.0
a283f6c1-a952-4892-aeac-8a669827ffa3,2026-02-06,B,Sur,Desktop,Organic,Recurrente,0,0.0
07d59bf5-99e5-4e2b-bf42-99108c2ac892,2026-02-12,B,Occidente,Desktop,Organic,Recurrente,0,0.0
46854597-e66f-4f33-896d-cbb3ae70e84b,2026-02-02,A,Sur,Desktop,Ads,Nuevo,1,127.17
1c30e0ce-9bae-485a-ad1d-e8004c8e7e9d,2026-02-04,B,Norte,Mobile,Ads,Nuevo,0,0.0
a61615ba-4a9c-459a-9b7b-6a47e0b60003,2026-02-19,B,Centro,Desktop,Organic,Recurrente,0,0.0
84cae556-7c3d-4f50-8ca2-1feed71da4cc,2026-02-08,B,Centro,Mobile,Organic,Recurrente,0,0.0
9381c136-f229-45a4-b593-f8dbbe3a728d,2026-02-20,B,Oriente,Mobile,Ads,Nuevo,0,0.0
708c6e9d-1b61-407b-9ceb-d32d02ee793b,2026-02-02,B,Sur,Desktop,Organic,Nuevo,0,0.0
d7108e10-6d0b-4a07-bebd-e4671941f98e,2026-02-16,B,Sur,Mobile,Email,Nuevo,0,0.0
098564bf-8ea8-4c94-8059-d4527f76abe3,2026-02-11,B,Centro,Desktop,Organic,Recurrente,0,0.0
b1cf9973-e75d-4f0b-aa51-5b1445c6057e,2026-02-23,B,Centro,Desktop,Ads,Nuevo,0,0.0
7cd9c4e0-56fd-43aa-94db-bd9649d331d2,2026-02-22,B,Norte,Mobile,Organic,Nuevo,0,0.0
710639d7-32fa-416c-910d-3dc72da96cab,2026-02-11,A,Sur,Desktop,Organic,Recurrente,0,0.0
3264a657-c8a4-4402-97fb-bffdc9f5be82,2026-02-18,A,Sur,Desktop,Ads,Nuevo,0,0.0
c208384b-b248-4040-a8a9-8c94ae9788da,2026-02-07,A,Norte,Mobile,Email,Recurrente,0,0.0
35643aef-355c-4777-9d2b-3dc13f4d0446,2026-02-17,B,Centro,Mobile,Referral,Recurrente,1,49.86
69faaa21-c9b0-4ee8-8aa9-dc8e13868317,2026-02-03,B,Occidente,Desktop,Ads,Recurrente,0,0.0
f5769b7f-4b0e-4a89-b83d-51fca388054b,2026-02-13,A,Norte,Mobile,Organic,Nuevo,1,83.7
aff97fb3-7a94-478d-8e32-379fea7a8848,2026-02-06,A,Occidente,Desktop,Organic,Nuevo,0,0.0
c75762e1-663c-4a69-a583-fe95dceff7c8,2026-02-25,B,Centro,Desktop,Organic,Nuevo,0,0.0
c71953e1-b39e-4a54-bc72-17854978a188,2026-02-13,A,Norte,Desktop,Email,Nuevo,0,0.0
240a415c-fd06-4b2c-8f1d-1a45923cf94e,2026-02-17,A,Oriente,Desktop,Email,Nuevo,0,0.0
01540005-f65a-4458-8408-c4e8c274e6c8,2026-02-11,B,Norte,Mobile,Ads,Nuevo,0,0.0
7f6adef6-a770-45a9-bdc0-8d9663983b9f,2026-02-09,A,Norte,Mobile,Organic,Recurrente,0,0.0
6fc31a90-ec15-4a53-97ae-24ea92568279,2026-02-06,B,,Desktop,Referral,Recurrente,0,0.0
12f961e9-bbb9-482b-b110-2e6b0e3024fe,2026-02-26,B,Norte,Desktop,Email,Nuevo,0,0.0
38d8617f-9879-4a1e-ab1e-b8716713598a,2026-02-23,B,Norte,Mobile,Email,Nuevo,0,0.0
cc907c73-4e5c-4688-bb22-6320912a72fb,2026-02-04,A,Sur,Mobile,Email,Nuevo,1,129.11
9056d776-6291-4bf5-9f70-b5f1782bae4a,2026-02-21,A,Norte,Mobile,Organic,Nuevo,0,0.0
7ad7a224-fd9d-44aa-870a-d48961608244,2026-02-12,A,Oriente,Mobile,Email,Nuevo,0,0.0
046e7816-45a8-4497-b059-b55c23d489f0,2026-02-01,A,Occidente,Mobile,Organic,Nuevo,0,0.0
c20c58e3-8985-4773-a260-fdb01ff57319,2026-02-15,A,Occidente,Desktop,Ads,Recurrente,1,58.82
25445d26-c203-4763-8f63-e38c043d8403,2026-02-04,B,Sur,Mobile,Email,Nuevo,0,0.0
5b7a1209-464a-49ee-9afa-e558e26f0eef,2026-02-06,B,Sur,Desktop,Organic,Nuevo,0,0.0
4714e32f-93e4-4c2a-82ad-10c394cb0b08,2026-02-20,B,Sur,Desktop,Ads,Nuevo,0,0.0
5f7e3a12-0b93-42e2-a83d-e3369b82d199,2026-02-08,B,Sur,Desktop,Organic,Recurrente,0,0.0
3448ffbd-70d9-4d70-92f7-323864ac6d39,2026-02-25,A,Occidente,Desktop,Organic,Nuevo,0,0.0
77ffd066-7188-4dc6-9d06-1cd90b19d240,2026-02-19,A,Norte,Mobile,Organic,Nuevo,0,0.0
ea9a6755-22a7-4f96-956a-d646f2b91516,2026-02-24,A,Norte,Mobile,Organic,Nuevo,0,0.0
c13d4b3d-4566-4c15-b479-b20c2df4ff80,2026-02-18,B,Sur,Mobile,Email,Nuevo,0,0.0
fc0a230e-536a-4217-8133-3649893f03f3,2026-02-25,B,Norte,Desktop,Ads,Recurrente,0,0.0
bf52d1aa-fc4e-4ab6-93e2-805953a6cd6f,2026-02-11,A,Oriente,Mobile,Organic,Nuevo,0,0.0
b817e90f-b361-4814-9c24-de558b4255ba,2026-02-16,B,Norte,Desktop,Organic,Recurrente,0,0.0
86eed575-bb92-4b3b-88a3-51a048c36d0c,2026-02-15,A,Sur,Mobile,Email,Nuevo,0,0.0
1e70d934-9b53-4516-8e5c-dc667b1cff85,2026-02-26,A,Occidente,Desktop,Organic,Nuevo,0,0.0
7e1c5755-036e-4f69-9bdb-225f296887fc,2026-02-05,A,Centro,Desktop,Organic,Nuevo,0,0.0
0fefe614-da32-42b7-8114-8a6578d88b28,2026-02-17,A,Sur,Mobile,Referral,Nuevo,0,0.0
4588ac06-3cc8-40cd-958d-6e90f40d2b8b,2026-02-22,B,Oriente,Mobile,Ads,Nuevo,0,0.0
8180e441-fc7c-4d25-a776-a1e0fd3ca163,2026-02-11,B,Oriente,Mobile,Ads,Nuevo,0,0.0
d5a8d274-46c9-469a-8802-a578da962f75,2026-02-25,B,Norte,Desktop,Ads,Nuevo,0,0.0
5084499f-dd28-4bf3-b45d-f91b7d575fee,2026-02-11,B,Norte,Desktop,Ads,Nuevo,0,0.0
39804668-647f-45b5-a6bc-fd9911eef4eb,2026-02-05,A,Centro,Mobile,Organic,Nuevo,0,0.0
6413d7c5-447f-4c5f-8b54-c6fe7ee2345e,2026-02-17,A,Norte,Desktop,Organic,Nuevo,0,0.0
c0c87734-760d-4f4e-919f-598bbf8ee672,2026-02-12,B,Norte,Desktop,Organic,Nuevo,0,0.0
513d108d-754b-4617-8506-921b7b2508f1,2026-02-01,A,Centro,Mobile,Organic,Nuevo,0,0.0
751a87e5-283f-4f93-8a0c-2117ccaddead,2026-02-02,B,Norte,Desktop,Organic,Nuevo,0,0.0
767d31af-9276-4f83-9b1e-4386009b8734,2026-02-06,B,Norte,Mobile,Email,Nuevo,0,0.0
23cdbf29-7f9b-4b5f-bf69-c1b9d4b6c168,2026-02-22,A,Oriente,Mobile,Organic,Nuevo,0,0.0
eaf3e0fd-c7b5-4e9f-b710-b3d877d9fb04,2026-02-25,A,Sur,Mobile,Organic,Nuevo,0,0.0
051ed21e-795c-41b0-9a23-99de15c435f2,2026-02-16,B,Centro,Mobile,Organic,Recurrente,0,0.0
7cedca21-b4f4-4968-8cb6-b6ef40ff79ef,2026-02-03,A,Norte,Mobile,Ads,Nuevo,0,0.0
784df3c8-666c-49cf-b388-97ba921a7d8b,2026-02-15,B,Centro,Mobile,Organic,Recurrente,0,0.0
491a7a5c-398e-4756-8e1e-9f4c10fd37d4,2026-02-24,A,Sur,Desktop,Ads,Nuevo,0,0.0
713147b8-a9a3-460b-8f8c-0c58bbd75e7b,2026-02-21,A,Centro,Mobile,Organic,Nuevo,0,0.0
74da6a27-3113-4103-942c-a42bbc664174,2026-02-09,B,Sur,Mobile,Organic,Nuevo,0,0.0
724a3e5d-0560-4e31-b67b-8fdaedff3302,2026-02-04,A,Centro,Mobile,Organic,Recurrente,0,0.0
489c46aa-8cea-42be-96e7-8e7e3422d92c,2026-02-26,A,Sur,Mobile,Organic,Nuevo,1,75.81
802ec204-4546-4eb7-ba47-d1eabab80bc2,2026-02-24,A,Centro,Mobile,Organic,Nuevo,0,0.0
d38b2c6f-17f0-4a48-8fb2-197c2589a81a,2026-02-02,A,Centro,Mobile,Organic,Recurrente,0,0.0
a97d3410-615d-4e8e-9b9f-85c55be4a2fc,2026-02-24,B,Norte,Mobile,Ads,Nuevo,0,0.0
d0a2c960-b44a-4662-9b12-1e3920b384a0,2026-02-03,B,Norte,Mobile,Ads,Nuevo,0,0.0
be46bb13-fe54-41cb-90ac-54e692ec38c0,2026-02-02,A,Centro,Desktop,Organic,Nuevo,0,0.0
1ebc702a-fe32-48ba-9516-0df30a6a94dd,2026-02-22,B,Sur,Desktop,Referral,Nuevo,0,0.0
f2c32fac-aaf8-4d4c-9416-a14b15f9d45f,2026-02-16,A,Occidente,Mobile,Referral,Nuevo,1,73.09
50d1ca33-0525-4cf1-8ce2-2e65e31ab3bb,2026-02-12,B,Norte,Mobile,Organic,Recurrente,1,119.11
a37dae68-65e5-4324-b5a9-13b496acf8ce,2026-02-26,B,Sur,Mobile,Referral,Nuevo,1,29.46
9a27d136-662f-498c-b21d-af60fa13a9c7,2026-02-24,B,Centro,Mobile,Organic,Nuevo,0,0.0
c737f181-f9c8-40c8-9ce0-d1d60aefcf3e,2026-02-02,B,Norte,Desktop,Ads,Recurrente,0,0.0
286aceaa-3daf-43d7-b064-237bb5c2dda7,2026-02-18,B,Norte,Desktop,Referral,Nuevo,0,0.0
06fbc2d8-9ddf-4b03-ad80-40f041e7ebec,2026-02-22,B,Sur,Desktop,Ads,Nuevo,0,0.0
e4a2c624-aa10-435a-aa7e-36682fc4dae2,2026-02-16,B,Sur,Mobile,Referral,Recurrente,0,0.0
c775c4cc-253c-4149-80d4-3ee230fa38ef,2026-02-28,B,Occidente,Mobile,Ads,Recurrente,0,0.0
ab2c49eb-1495-41f1-ad30-99b06d221983,2026-02-20,A,Norte,Mobile,Organic,Nuevo,0,0.0
e5713a03-e1a6-4a95-aca1-965677906c0e,2026-02-03,B,Occidente,Mobile,Organic,Recurrente,0,0.0
e6f8fa79-98e3-4f90-b439-8d898e87ff14,2026-02-06,B,Norte,Mobile,Referral,Recurrente,0,0.0
c3a18ad2-286a-4d66-8fe9-a71a413db41f,2026-02-24,B,Sur,Desktop,Organic,Recurrente,0,0.0
46178d5c-71b7-47b8-94f2-0a6c79b01e89,2026-02-28,B,Norte,Mobile,Ads,Nuevo,0,0.0
80dbabbb-25d6-4eb3-b340-3e84557c85f1,2026-02-03,A,Sur,Mobile,Referral,Recurrente,1,66.45
011be3e4-d421-4305-ab11-302eb27ae090,2026-02-03,A,Centro,Desktop,Email,Nuevo,0,0.0
fed15fb3-7414-48ec-abf3-13f9202ee0ab,2026-02-22,A,Centro,Desktop,Email,Recurrente,0,0.0
a8954ef2-cca5-4e28-bf41-499c142af107,2026-02-02,A,Sur,Mobile,Organic,Nuevo,0,0.0
db6e3661-cf3d-4396-8538-1f5b39e3ccf6,2026-02-02,B,Sur,Mobile,Referral,Nuevo,1,70.72
e9a45209-502d-4974-b5d8-b6ffbcc47be4,2026-02-25,A,Norte,Desktop,Organic,Nuevo,0,0.0
2c47a9da-01a0-4e12-a558-6526878204c9,2026-02-23,A,Sur,Mobile,Organic,Recurrente,1,61.73
362fba7a-8bbb-4944-80f8-9b615e558de6,2026-02-25,A,Sur,Mobile,Referral,Nuevo,0,0.0
3eb29662-c7c1-4b6e-a189-2f0217a36280,2026-02-19,B,Occidente,Mobile,Email,Nuevo,0,0.0
8dd6f436-84be-4644-abeb-9ca5bcdd6323,2026-02-10,A,Occidente,Mobile,Referral,Nuevo,0,0.0
c3435b4b-2a36-49bf-96cb-c769cbe7d00f,2026-02-26,A,Norte,Desktop,Organic,Nuevo,1,49.31
ab9e044f-741e-480b-8e1e-7a05a4712ecd,2026-02-09,B,Sur,Desktop,Ads,Recurrente,0,0.0
5d1c4afd-05c7-4428-8835-76f49c237152,2026-02-08,A,Centro,Mobile,Email,Nuevo,0,0.0
bdabb318-69e8-454c-9ac3-6bb8a570590f,2026-02-25,B,Norte,Desktop,Email,Nuevo,0,0.0
be621e23-2cef-4fb5-bfe0-771d5ecf6635,2026-02-20,B,Sur,Mobile,Email,Nuevo,0,0.0
b58fd892-c810-43c7-a121-48589ac6f69e,2026-02-26,A,Sur,Mobile,Ads,Recurrente,0,0.0
f689cf1e-9fdb-4498-947a-44ef4da713db,2026-02-05,B,Oriente,Mobile,Organic,Nuevo,0,0.0
04e1a44f-669c-4433-97aa-0004c230e919,2026-02-27,B,Norte,Desktop,Ads,Recurrente,0,0.0
128eedec-c460-4155-b0cf-67663a342b23,2026-02-18,A,Norte,Mobile,Email,Nuevo,1,109.0
361e0099-881d-43a8-94c8-2fdc0f64fc4f,2026-02-19,A,Centro,Mobile,Organic,Nuevo,1,83.5
0d8438af-509d-4792-b575-554d9eaea8ab,2026-02-26,A,Occidente,Desktop,Organic,Nuevo,0,0.0
61198e86-28d8-4199-974d-6a22fda96ab1,2026-02-11,A,Sur,Mobile,Organic,Nuevo,0,0.0
b69bc867-0902-40da-97f1-fb45db7a716e,2026-02-21,A,Centro,Mobile,Ads,Recurrente,0,0.0
812d21c1-5e94-4e94-80f0-4fb9e3cdf86a,2026-02-18,B,Sur,Desktop,Organic,Nuevo,0,0.0
ca81cf48-4344-4ea8-b3ec-535e6ec77c50,2026-02-23,A,Sur,Mobile,Ads,Nuevo,0,0.0
db098b0f-970c-4076-8c2f-a7070ca3e16d,2026-02-26,B,Sur,Mobile,Email,Nuevo,0,0.0
1e042708-5375-4199-ae19-257e97225b7f,2026-02-20,B,Occidente,Mobile,Ads,Nuevo,0,0.0
a590f82e-3d18-4132-bbb4-42e5cb0532d4,2026-02-02,B,Oriente,Mobile,Ads,Recurrente,0,0.0
d8cc2d15-259b-457f-8bbb-dcea8ef9f319,2026-02-06,B,Norte,Mobile,Ads,Nuevo,0,0.0
794de99a-8999-4b23-96c1-2d39c1c3fa7a,2026-02-27,B,Sur,Mobile,Email,Nuevo,0,0.0
5e3f66db-cb0b-4120-b1a9-211fd414b1e1,2026-02-28,B,Sur,Mobile,Ads,Nuevo,0,0.0
4829106d-6139-40a9-a848-26cb39fc5062,2026-02-28,A,Norte,Desktop,Organic,Nuevo,0,0.0
3921675a-673c-457b-a814-5774dd6f39e5,2026-02-02,A,Oriente,Desktop,Email,Recurrente,1,89.73
75965fd7-b005-474e-8064-6957d396723e,2026-02-11,A,Occidente,Mobile,Ads,Nuevo,0,0.0
dad538da-7ddc-453e-b0cd-1a60df0ec68a,2026-02-22,A,Norte,Mobile,Email,Recurrente,0,0.0
0963dc69-ac29-4094-b9a9-a99355523794,2026-02-22,A,Oriente,Mobile,Email,Recurrente,0,0.0
e2bdf0c1-ba2d-4481-9b6b-34c002cf6bcf,2026-02-03,B,Norte,Desktop,Organic,Nuevo,0,0.0
b3d70dd3-73c6-49e4-99dd-fef139d9937d,2026-02-18,A,Norte,Mobile,Ads,Recurrente,0,0.0
b01fd1db-5935-4337-9fd3-b4e3b0563f5a,2026-02-05,B,Norte,Mobile,Referral,Nuevo,0,0.0
b9f1c3f5-e727-4b5d-80e7-1b59957fde92,2026-02-14,B,Norte,Desktop,Ads,Nuevo,1,216.8
d31c593d-b7b1-44d4-9f96-d730cdb8d1f8,2026-02-07,A,Norte,Mobile,Organic,Recurrente,0,0.0
257a08b7-3736-4325-a374-39ac6a93ce3c,2026-02-02,A,Oriente,Mobile,Referral,Nuevo,0,0.0
22fa2c0b-44db-470b-a782-8b6de32f1393,2026-02-03,B,Occidente,Mobile,Email,Recurrente,0,0.0
1eb38871-4b7e-47ea-b4ae-f1ab54576e32,2026-02-26,A,Sur,Mobile,Organic,Recurrente,0,0.0
5bc1a102-97ba-42c6-afc5-5c11dfc53cea,2026-02-21,A,Centro,Desktop,Organic,Nuevo,0,0.0
4f69133e-f5ee-456a-b015-9f382a60b9ae,2026-02-27,A,Occidente,Mobile,Ads,Nuevo,0,0.0
b66d9310-85a6-418a-b10f-174329f261a2,2026-02-14,A,Centro,Mobile,Ads,Recurrente,1,37.92
c158189e-2065-4ec7-9cad-976c7ce7a4d5,2026-02-12,B,Oriente,Mobile,Email,Nuevo,0,0.0
2e5b241f-4cbf-44ff-9aee-6bac62110d7a,2026-02-11,A,Norte,Mobile,Ads,Nuevo,1,113.39
bef1e02e-65bf-43d4-b260-1479b7473d82,2026-02-18,A,Norte,Desktop,Ads,Recurrente,0,0.0
450da38a-c61f-4540-a8ea-5c47bc75ee33,2026-02-10,B,Centro,Mobile,Email,Recurrente,0,0.0
8d54b0bd-0cea-4287-b5e6-dea9ac2bdb41,2026-02-21,B,Occidente,Mobile,Ads,Recurrente,0,0.0
15de5492-2941-46b0-a8ab-db28bb2c91c1,2026-02-23,A,Sur,Desktop,Ads,Nuevo,1,33.24
3d220f7f-5049-4915-bf93-61c39d0dd138,2026-02-25,A,Centro,Mobile,Organic,Nuevo,0,0.0
d94dbe3b-7e38-42a7-b045-842d1f3c0710,2026-02-07,A,Norte,Mobile,Organic,Nuevo,0,0.0
fa09c924-42cb-406a-ac6b-73fae3c4669d,2026-02-15,A,Sur,Mobile,Organic,Nuevo,0,0.0
5b7f41c0-b533-4e90-bfaa-462cdd3f1370,2026-02-07,A,Sur,Desktop,Ads,Nuevo,0,0.0
dbbe7fb6-28a2-46ec-9dc6-fda60770a480,2026-02-02,B,Norte,Mobile,Organic,Recurrente,0,0.0
faca6a2f-9fbe-48eb-8b2c-d2bcbfbe1440,2026-02-20,A,Occidente,Mobile,Organic,Recurrente,0,0.0
0931ca51-34e9-49f4-9e79-622bb7fd6a3f,2026-02-16,B,Occidente,Mobile,Ads,Nuevo,0,0.0
bad58f33-5df1-4ea5-b570-f9ef5d3cf5e4,2026-02-21,A,Centro,Mobile,Organic,Recurrente,1,241.98
a09b7cdb-0dcd-489a-91fd-1cbd50a5eb82,2026-02-03,A,Norte,Mobile,Organic,Recurrente,0,0.0
1fda827c-8bd5-4b0c-b349-74df03dc17f8,2026-02-28,B,Sur,Mobile,Organic,Nuevo,1,63.61
358d2080-0abb-42fb-9adc-b85144be03f6,2026-02-28,B,Sur,Mobile,Email,Nuevo,0,0.0
f5cdd9f6-4e5c-4088-a434-cbe19c3d21a1,2026-02-14,B,Oriente,Mobile,Organic,Nuevo,0,0.0
e306e20b-86bd-4973-bd1c-940d7fd90e86,2026-02-25,A,Norte,Mobile,Ads,Nuevo,0,0.0
65812e94-0663-4086-a7f2-782bbddb0436,2026-02-07,B,Occidente,Mobile,Organic,Recurrente,0,0.0
36129b23-1359-456d-887f-2571da170ab8,2026-02-21,B,Centro,Desktop,Ads,Recurrente,0,0.0
cc2e9f48-2b84-41e8-856d-863fc41041a7,2026-02-25,A,Norte,Mobile,Organic,Recurrente,0,0.0
926d8586-868a-436c-9d34-4bfc71fe5836,2026-02-23,A,Occidente,Desktop,Ads,Nuevo,0,0.0
64483b8b-bf4a-4627-b280-b0725491207d,2026-02-23,B,Sur,Desktop,Organic,Nuevo,0,0.0
0ff0b844-7d23-4a86-a85d-38dff0c6cb17,2026-02-13,B,Norte,Mobile,Ads,Nuevo,0,0.0
f14d1a63-d3ed-4eb3-951e-de9838ffc127,2026-02-23,B,Sur,Desktop,Organic,Nuevo,0,0.0
63e481e5-4b9c-4d5b-834a-afb03a6fb0e2,2026-02-20,A,Sur,Mobile,Referral,Nuevo,0,0.0
738c5792-8970-4105-9561-c1052a642152,2026-02-04,B,Centro,Mobile,Ads,Recurrente,0,0.0
cef54181-3ad5-414e-b2cf-f6d835f4e33d,2026-02-04,B,Norte,Desktop,Organic,Nuevo,0,0.0
f407e346-3d76-45b4-ba18-7c4b2d1b9e0c,2026-02-22,B,Oriente,Mobile,Organic,Nuevo,0,0.0
886b752c-574d-4317-96be-7bbe36928dd4,2026-02-18,A,Oriente,Mobile,Organic,Nuevo,0,0.0
a7f382d0-ba9d-4834-9fb7-b0959af7c5b0,2026-02-15,A,Oriente,Mobile,Organic,Recurrente,1,123.07
72a1e232-7402-468d-b474-d4abd97de3e1,2026-02-26,B,Sur,Mobile,Email,Nuevo,0,0.0
053bf80b-7feb-435b-811e-b4a29ed69754,2026-02-19,B,Norte,Mobile,Organic,Nuevo,0,0.0
eb358511-8291-4583-87e2-f6e491ddb460,2026-02-12,A,Sur,Mobile,Organic,Recurrente,0,0.0
b302ec77-f2c8-4c30-8eae-b0cdecc28902,2026-02-12,A,Occidente,Desktop,Referral,Recurrente,0,0.0
2ea6919a-e033-491a-8598-d88c4149a5bf,2026-02-17,B,Oriente,Desktop,Ads,Recurrente,1,36.25
5dfaccd7-9a3e-4624-b4b4-97b4ec54572d,2026-02-22,A,Sur,Desktop,Email,Nuevo,0,0.0
2a101677-8006-432b-ae1b-46d04198ad2b,2026-02-16,B,Centro,Mobile,Organic,Nuevo,0,0.0
3315194e-1bf4-424d-b085-262cd0d78473,2026-02-15,B,Centro,Mobile,Ads,Nuevo,0,0.0
b4eae3bb-a1b8-4c9f-bc7b-37473f3930b0,2026-02-21,B,Sur,Mobile,Referral,Nuevo,0,0.0
