transaction_id,date,customer_id,region,channel,category,product_id,units,unit_price,discount_pct,payment_method,delivery_days,returned,satisfaction_score
1375,2025-12-15,2204,Sur,Store,Sports,4033,4,39.19,0.0,Card,0,False,8.6
1376,2026-01-11,2328,Sur,Store,Grocery,38,3,25.58,0.1,Card,0,False,7.7
1377,2026-01-12,1530,Norte,Store,Grocery,20,4,18.5,0.05,Wallet,0,False,7.6
1378,2025-10-27,1836,Centro,Online,Grocery,32,1,26.69,0.0,Cash,4,False,10.0
1379,2025-07-28,1687,Sur,Store,Sports,4024,2,66.36,0.2,Card,0,True,7.7
1380,2025-08-11,1713,Sur,Store,Grocery,18,2,58.6,0.05,Card,0,False,9.4
1381,2026-01-18,1883,Norte,Online,Beauty,3040,5,16.49,0.2,Card,3,False,7.6
1382,2025-05-09,1676,Centro,Store,Beauty,3043,3,56.52,0.0,Card,0,False,8.3
1383,2025-06-01,2159,Norte,Store,Grocery,18,5,32.82,0.0,Cash,0,False,8.1
1384,2025-12-19,1088,Norte,Store,Beauty,3013,4,10.06,0.2,Card,0,True,8.2
1385,2025-06-16,1288,Centro,Online,Electronics,1021,4,68.83,0.15,Card,5,False,8.9
1386,2025-04-21,2338,Centro,Store,Grocery,48,1,25.71,0.0,Card,0,False,8.4
1387,2025-08-18,2323,Norte,Online,Sports,4039,1,47.97,0.0,Transfer,2,False,7.0
1388,2025-05-24,2227,Sur,Online,Electronics,1014,2,105.95,0.0,Card,6,False,9.3
1389,2025-12-17,1553,Centro,Online,Grocery,32,5,52.88,0.1,Transfer,2,False,8.2
1390,2025-12-23,1684,Sur,Online,Home,2042,5,69.64,0.0,Card,3,False,5.7
1391,2025-05-17,1037,Sur,Online,Home,2018,4,48.21,0.0,Card,4,False,10.0
1392,2025-08-07,1419,Sur,Online,Home,2046,5,50.41,0.15,Wallet,5,False,8.2
1393,2026-01-20,2089,Sur,Store,Electronics,1047,1,139.36,0.0,Card,0,False,8.3
1394,2025-10-23,1514,Norte,Store,Home,2012,5,23.04,0.1,Card,0,False,6.0
1395,2025-04-14,1720,Norte,Store,Grocery,31,1,43.65,0.0,Card,0,False,9.2
1396,2025-08-29,1184,Sur,Store,Electronics,1012,1,34.83,0.0,Card,0,False,6.5
1397,2025-09-09,1744,Norte,Store,Grocery,34,5,8.78,0.0,Card,0,False,10.0
1398,2025-09-21,2082,Centro,Online,Home,2004,5,56.5,0.0,Cash,2,False,5.3
1399,2025-02-04,1858,Centro,Store,Beauty,3033,1,9.15,0.05,Card,0,False,9.2
1400,2025-05-15,1835,Norte,Online,Grocery,18,2,23.05,0.0,Wallet,4,False,9.6
1401,2025-12-03,2371,Norte,Store,Grocery,26,5,45.32,0.05,Transfer,0,False,
1402,2025-04-24,1351,Centro,Online,Beauty,3026,3,21.2,0.0,Wallet,1,False,8.3
1403,2025-05-15,1449,Centro,Store,Grocery,50,3,50.64,0.2,Cash,0,False,
1404,2025-05-23,1934,Centro,Online,Grocery,5,3,3.5,0.05,Card,6,False,5.5
1405,2025-03-31,1720,Norte,Online,Home,2030,2,64.68,0.0,Cash,3,False,7.2
1406,2025-03-23,2468,Centro,Store,Electronics,1008,5,27.15,0.15,Cash,0,False,8.6
1407,2025-06-01,1089,Norte,Online,Grocery,33,3,25.55,0.0,Transfer,4,False,8.8
1408,2025-12-11,1183,Centro,Online,Beauty,3022,2,39.5,0.0,Card,6,False,8.7
1409,2025-01-26,1512,Norte,Online,Grocery,9,5,24.44,0.05,Card,3,False,6.7
1410,2025-05-09,1687,Norte,Online,Beauty,3010,5,31.83,0.0,Cash,1,False,9.0
1411,2025-02-17,2335,Sur,Store,Beauty,3007,1,12.5,0.0,Card,0,False,9.1
1412,2025-08-18,1741,Norte,Online,Grocery,39,5,45.83,0.0,Wallet,5,False,5.3
1413,2025-04-27,1655,Centro,Online,Beauty,3046,5,16.08,0.1,Card,3,False,6.1
1414,2025-11-11,1250,Norte,Online,Home,2017,5,19.63,0.1,Cash,7,True,7.4
1415,2025-08-27,1651,Norte,Online,Sports,4020,1,45.9,0.0,Transfer,5,False,7.7
1416,2025-11-08,1797,Norte,Online,Beauty,3003,2,24.71,0.0,Card,7,False,
1417,2025-09-14,1875,Sur,Store,Electronics,1009,5,99.17,0.0,Cash,0,False,10.0
1418,2025-07-05,1908,Centro,Online,Home,2008,2,33.44,0.0,Wallet,7,False,9.0
1419,2025-12-06,1644,Norte,Store,Home,2048,3,43.98,0.0,Wallet,0,False,
1420,2025-07-18,1236,Centro,Online,Beauty,3016,2,37.85,0.1,Card,2,False,7.5
1421,2026-01-07,1229,Centro,Store,Electronics,1040,3,103.55,0.0,Card,0,False,
1422,2026-01-24,1232,Sur,Online,Beauty,3008,3,27.45,0.0,Card,4,False,8.5
1423,2025-08-28,1927,Sur,Store,Grocery,9,3,6.94,0.2,Card,0,False,9.7
1424,2025-09-29,2284,Centro,Store,Sports,4011,2,30.51,0.0,Card,0,False,6.2
1425,2025-04-29,2324,Centro,Store,Grocery,10,1,42.33,0.15,Card,0,False,8.4
1426,2025-11-19,1467,Centro,Store,Grocery,11,4,32.39,0.0,Card,0,False,9.3
1427,2025-09-28,1119,Sur,Online,Grocery,15,1,23.33,0.1,Card,1,False,9.7
1428,2025-12-21,1945,Centro,Store,Sports,4021,5,49.32,0.05,Wallet,0,False,9.7
1429,2025-05-03,1057,Norte,Store,Beauty,3010,1,31.7,0.05,Cash,0,False,6.2
1430,2025-11-09,1940,Sur,Store,Electronics,1027,5,97.52,0.0,Card,0,False,6.1
1431,2025-07-16,1574,Sur,Store,Sports,4019,3,55.29,0.0,Card,0,False,
1432,2025-04-03,2258,Centro,Store,Grocery,32,3,24.49,0.0,Card,0,False,10.0
1433,2025-03-29,1938,Centro,Store,Grocery,30,5,39.56,0.15,Cash,0,False,8.5
1434,2025-08-19,2109,Centro,Online,Grocery,46,3,42.83,0.3,Card,2,False,
1435,2025-05-22,1608,Sur,Online,Electronics,1032,1,42.21,0.0,Cash,7,True,4.9
1436,2025-03-04,2260,Centro,Online,Home,2035,3,26.16,0.0,Card,7,False,6.7
1437,2025-06-30,1787,Centro,Store,Grocery,42,3,58.25,0.0,Cash,0,True,5.9
1438,2025-09-21,1937,Centro,Store,Grocery,10,5,35.89,0.0,Card,0,False,
1439,2025-05-22,1540,Centro,Store,Electronics,1044,3,126.09,0.1,Card,0,True,6.3
1440,2026-01-09,1674,Norte,Online,Grocery,23,1,39.24,0.0,Card,5,False,8.4
1441,2025-11-06,2260,Sur,Store,Home,2034,2,53.1,0.1,Card,0,False,9.7
1442,2025-08-01,1590,Norte,Store,Home,2037,2,5.5,0.0,Card,0,False,7.9
1443,2026-01-02,1032,Centro,Online,Grocery,11,2,12.61,0.1,Card,7,False,6.9
1444,2025-07-03,1568,Sur,Store,Grocery,28,1,36.19,0.15,Transfer,0,True,6.3
1445,2025-03-17,1587,Centro,Store,Home,2015,1,26.08,0.2,Card,0,False,10.0
1446,2025-02-08,1627,Norte,Online,Beauty,3009,4,33.6,0.1,Cash,7,False,6.2
1447,2026-01-03,1105,Sur,Online,Electronics,1045,2,101.5,0.05,Card,4,False,8.0
1448,2026-01-11,1193,Norte,Store,Home,2040,2,46.69,0.05,Card,0,False,6.9
1449,2025-10-22,1486,Sur,Store,Sports,4010,3,56.61,0.0,Card,0,False,5.9
1450,2025-03-04,1635,Norte,Store,Beauty,3010,5,58.48,0.0,Card,0,False,7.7
1451,2025-05-13,1043,Centro,Store,Grocery,5,4,46.74,0.2,Cash,0,False,8.3
1452,2025-02-09,1584,Centro,Store,Sports,4018,5,46.78,0.2,Wallet,0,False,7.1
1453,2025-02-13,1480,Centro,Store,Home,2013,3,69.22,0.2,Card,0,False,7.0
1454,2025-04-25,1051,Centro,Store,Home,2037,5,24.98,0.1,Transfer,0,False,6.7
1455,2025-08-22,1375,Norte,Store,Home,2021,5,48.49,0.0,Card,0,False,7.9
1456,2025-02-18,1412,Centro,Online,Electronics,1049,3,90.34,0.15,Cash,5,False,7.5
1457,2026-01-20,1215,Norte,Online,Sports,4029,3,45.72,0.05,Card,2,False,9.7
1458,2025-07-11,2127,Sur,Store,Grocery,45,5,25.2,0.0,Cash,0,False,9.3
1459,2025-05-02,1108,Centro,Online,Electronics,1005,4,35.73,0.0,Card,6,False,7.5
1460,2025-08-02,1866,Centro,Online,Grocery,49,2,27.55,0.1,Card,3,False,6.4
1461,2025-11-10,1998,Norte,Store,Beauty,3017,2,9.94,0.1,Cash,0,False,6.8
1462,2025-05-20,2209,Centro,Online,Grocery,20,2,26.32,0.0,Card,2,False,8.6
1463,2025-02-12,1818,Centro,Store,Electronics,1030,2,73.95,0.2,Card,0,True,9.7
1464,2025-02-13,1814,Norte,Online,Sports,4022,3,64.1,0.0,Cash,5,False,7.4
1465,2025-12-02,2141,Centro,Store,Grocery,16,4,13.18,0.0,Cash,0,False,6.1
1466,2025-03-07,2281,Norte,Store,Grocery,9,4,32.28,0.0,Transfer,0,True,7.8
1467,2025-09-14,1316,Norte,Online,Home,2021,1,55.28,0.05,Wallet,5,False,9.1
1468,2025-06-15,2194,Centro,Online,Electronics,1024,1,71.29,0.05,Card,1,False,8.5
1469,2025-11-05,1693,Norte,Store,Grocery,7,4,33.64,0.1,Cash,0,False,8.1
1470,2025-02-17,1147,Norte,Online,Grocery,40,3,31.4,0.0,Card,4,False,6.9
1471,2025-12-19,1918,Centro,Online,Grocery,9,1,3.5,0.05,Card,5,False,6.6
1472,2025-10-07,2465,Centro,Store,Grocery,4,5,16.38,0.05,Cash,0,False,8.7
1473,2025-07-08,1211,Norte,Store,Beauty,3017,5,70.71,0.2,Card,0,False,7.1
1474,2025-04-11,1022,Norte,Store,Grocery,16,1,36.27,0.15,Wallet,0,False,8.6
1475,2026-01-17,2374,Centro,Online,Electronics,1015,1,52.51,0.2,Card,2,False,7.0
1476,2025-05-16,1895,Centro,Store,Grocery,47,1,32.62,0.2,Card,0,False,9.3
1477,2025-07-24,1328,Centro,Store,Sports,4030,4,63.36,0.0,Card,0,False,
1478,2025-06-18,2188,Centro,Store,Beauty,3010,5,60.97,0.05,Transfer,0,False,8.1
1479,2025-04-20,1590,Sur,Store,Electronics,1026,3,59.39,0.2,Card,0,False,8.7
1480,2025-06-27,1497,Sur,Store,Beauty,3015,5,26.34,0.15,Card,0,False,9.6
1481,2025-03-22,1434,Centro,Store,Grocery,48,2,21.73,0.2,Cash,0,False,9.1
1482,2025-01-26,1897,Norte,Store,Grocery,47,1,20.8,0.0,Card,0,False,
1483,2025-05-11,1201,Norte,Store,Electronics,1030,3,52.4,0.0,Cash,0,False,8.3
1484,2025-03-07,1543,Norte,Store,Home,2018,3,47.71,0.0,Transfer,0,False,6.9
1485,2025-06-26,1457,Centro,Store,Grocery,7,5,22.69,0.0,Wallet,0,False,7.9
1486,2025-12-06,1090,Sur,Store,Electronics,1042,2,69.99,0.05,Card,0,False,9.9
1487,2025-03-26,2144,Centro,Online,Beauty,3002,3,66.33,0.3,Cash,6,False,7.8
1488,2025-01-26,1012,Norte,Store,Sports,4015,1,27.31,0.15,Cash,0,False,7.3
1489,2025-03-07,2439,Centro,Store,Sports,4028,3,55.28,0.05,Card,0,False,9.1
1490,2025-07-30,1142,Sur,Online,Home,2013,1,21.52,0.15,Wallet,6,False,7.8
1491,2025-05-06,1537,Norte,Online,Home,2037,2,62.35,0.1,Transfer,2,False,5.7
1492,2025-07-23,1147,Sur,Online,Home,2010,2,66.16,0.0,Card,5,False,6.7
1493,2025-02-05,1550,Sur,Online,Electronics,1043,2,43.89,0.1,Wallet,5,False,6.3
1494,2025-05-27,1916,Centro,Store,Beauty,3004,4,24.73,0.0,Card,0,False,7.0
1495,2025-06-24,1131,Centro,Store,Grocery,17,4,36.4,0.0,Card,0,False,7.4
1496,2025-07-02,1788,Centro,Store,Sports,4021,2,42.07,0.0,Card,0,False,9.0
1497,2025-08-15,2157,Norte,Store,Grocery,50,5,45.86,0.3,Card,0,False,7.0
1498,2025-11-06,1683,Centro,Online,Grocery,36,2,12.86,0.0,Card,6,False,6.0
1499,2025-07-15,1168,Norte,Online,Grocery,50,1,41.57,0.15,Wallet,2,False,8.9
1500,2025-11-29,2037,Centro,Online,Beauty,3026,2,72.25,0.0,Wallet,4,False,7.7
1501,2025-08-07,1279,Sur,Online,Grocery,47,2,32.94,0.05,Cash,3,False,8.9
1502,2025-05-01,1025,Centro,Online,Home,2021,1,31.39,0.2,Card,7,True,6.5
1503,2025-04-19,1655,Centro,Store,Grocery,2,4,18.21,0.0,Transfer,0,False,10.0
1504,2025-05-23,1406,Norte,Online,Home,2011,3,40.79,0.1,Card,7,False,7.3
1505,2025-09-01,1042,Norte,Store,Home,2019,2,57.39,0.2,Wallet,0,False,7.2
1506,2025-04-24,2166,Centro,Store,Sports,4035,4,15.74,0.0,Card,0,False,8.5
1507,2025-12-25,1899,Norte,Store,Grocery,11,2,24.1,0.0,Card,0,False,7.8
1508,2025-07-20,2364,Sur,Online,Grocery,13,5,29.66,0.1,Card,4,False,
1509,2025-12-07,1720,Norte,Online,Grocery,33,2,47.58,0.0,Transfer,3,False,7.5
1510,2025-10-02,1657,Sur,Store,Electronics,1002,2,132.32,0.0,Cash,0,False,9.6
1511,2025-05-27,2263,Centro,Online,Beauty,3045,4,33.87,0.1,Card,6,False,9.1
1512,2025-04-19,1122,Centro,Store,Grocery,49,1,14.03,0.15,Card,0,False,7.5
1513,2025-10-24,1542,Sur,Online,Sports,4041,5,51.03,0.0,Cash,4,False,8.7
1514,2025-05-26,2198,Centro,Store,Grocery,48,4,30.22,0.0,Cash,0,False,9.3
1515,2025-04-26,1438,Norte,Store,Beauty,3009,2,55.22,0.1,Card,0,False,9.5
1516,2025-12-31,2327,Sur,Store,Home,2011,2,35.21,0.05,Transfer,0,False,6.5
1517,2025-07-21,1426,Centro,Online,Sports,4044,5,26.64,0.1,Transfer,7,False,8.0
1518,2025-02-12,1620,Norte,Online,Home,2012,3,43.77,0.2,Card,5,False,6.5
1519,2025-07-25,2346,Centro,Store,Home,2036,3,37.27,0.0,Card,0,False,7.6
1520,2025-07-13,1365,Centro,Store,Grocery,30,4,23.38,0.15,Card,0,False,8.3
1521,2025-12-07,2452,Centro,Store,Electronics,1015,2,43.87,0.0,Cash,0,False,7.5
1522,2025-10-12,1065,Sur,Online,Beauty,3022,3,15.66,0.0,Wallet,6,False,7.6
1523,2025-04-05,1398,Centro,Store,Grocery,23,3,35.69,0.1,Card,0,False,9.2
1524,2025-03-21,1886,Norte,Online,Beauty,3045,2,40.28,0.0,Transfer,3,False,8.3
1525,2025-09-03,1891,Norte,Store,Grocery,27,2,17.88,0.0,Card,0,False,7.6
1526,2025-02-12,2364,Norte,Store,Electronics,1022,3,98.57,0.0,Card,0,False,8.4
1527,2025-05-22,2439,Centro,Online,Home,2034,4,7.52,0.0,Transfer,4,False,8.1
1528,2025-03-17,2016,Norte,Online,Grocery,7,3,22.86,0.0,Cash,7,False,8.2
1529,2025-02-02,1989,Centro,Store,Home,2017,1,48.26,0.0,Card,0,False,7.1
1530,2025-12-27,1475,Centro,Store,Sports,4028,1,71.93,0.0,Cash,0,False,7.9
1531,2025-02-27,2208,Sur,Store,Grocery,31,1,21.0,0.05,Cash,0,False,
1532,2025-01-29,1964,Norte,Store,Grocery,6,1,42.16,0.05,Card,0,False,10.0
1533,2026-01-01,1036,Norte,Store,Grocery,16,4,19.79,0.0,Card,0,False,7.3
1534,2025-04-04,2248,Sur,Online,Home,2023,4,60.26,0.1,Wallet,6,False,7.9
1535,2025-11-20,1539,Centro,Store,Beauty,3001,2,63.25,0.2,Wallet,0,False,7.6
1536,2025-02-06,1713,Centro,Store,Sports,4029,1,26.4,0.15,Wallet,0,False,7.0
1537,2025-03-23,1729,Centro,Store,Electronics,1043,2,76.91,0.0,Cash,0,False,8.7
1538,2025-03-07,2229,Sur,Store,Grocery,48,2,34.81,0.05,Card,0,False,7.5
1539,2025-10-10,1401,Norte,Store,Grocery,33,3,12.32,0.0,Cash,0,False,9.4
1540,2025-09-09,1587,Sur,Online,Grocery,15,3,33.45,0.0,Transfer,5,False,6.7
1541,2025-07-18,1058,Norte,Store,Home,2036,1,32.78,0.2,Wallet,0,False,8.1
1542,2025-04-24,1522,Sur,Online,Sports,4033,3,29.79,0.0,Cash,5,True,
1543,2025-02-27,1132,Norte,Store,Grocery,2,1,22.67,0.2,Card,0,False,8.2
1544,2025-08-21,1874,Norte,Store,Beauty,3001,1,27.96,0.0,Card,0,False,6.5
1545,2025-04-20,2339,Norte,Store,Electronics,1050,5,97.94,0.1,Cash,0,False,6.6
1546,2025-08-29,1697,Sur,Online,Sports,4044,5,47.98,0.05,Transfer,5,False,8.3
1547,2025-10-03,2368,Sur,Store,Sports,4021,5,97.91,0.05,Wallet,0,False,9.7
1548,2025-12-02,2465,Norte,Online,Sports,4016,1,36.42,0.1,Card,1,False,6.6
1549,2025-07-25,1080,Centro,Store,Electronics,1005,4,87.35,0.0,Card,0,False,5.4
1550,2025-01-27,1774,Norte,Online,Grocery,13,5,26.1,0.0,Transfer,5,False,8.2
1551,2025-05-08,1792,Norte,Store,Grocery,5,3,11.92,0.15,Card,0,False,8.9
1552,2025-12-03,1577,Sur,Store,Grocery,6,5,48.04,0.15,Card,0,False,9.2
1553,2025-08-08,2245,Norte,Online,Home,2043,5,46.37,0.05,Card,3,False,8.4
1554,2025-09-08,1592,Sur,Store,Sports,4040,1,31.13,0.2,Card,0,False,9.0
1555,2025-07-12,1082,Sur,Store,Home,2040,5,51.92,0.0,Card,0,False,10.0
1556,2025-03-26,1821,Norte,Online,Electronics,1003,1,105.48,0.2,Card,2,False,7.2
1557,2025-12-19,1302,Centro,Online,Grocery,19,1,17.3,0.0,Wallet,7,False,8.9
1558,2025-11-04,1532,Sur,Online,Home,2031,1,45.0,0.2,Card,7,False,9.7
1559,2026-01-24,1752,Sur,Store,Grocery,28,5,41.11,0.05,Transfer,0,False,8.3
1560,2025-12-04,2084,Centro,Store,Grocery,16,5,30.08,0.15,Card,0,False,7.9
1561,2025-05-12,1417,Norte,Store,Grocery,21,2,34.98,0.3,Wallet,0,False,7.5
1562,2025-04-28,1570,Norte,Store,Sports,4036,5,42.3,0.2,Card,0,False,
1563,2025-04-26,1101,Sur,Store,Electronics,1043,1,21.04,0.0,Card,0,False,
1564,2025-12-27,1576,Centro,Store,Sports,4049,3,42.56,0.15,Cash,0,False,9.6
1565,2025-08-17,1870,Centro,Store,Electronics,1036,5,53.84,0.05,Cash,0,False,7.7
1566,2025-07-10,1925,Centro,Store,Home,2014,5,41.84,0.0,Card,0,False,8.0
1567,2026-01-14,1439,Centro,Store,Beauty,3046,2,27.1,0.1,Card,0,False,7.0
1568,2025-09-03,1091,Norte,Store,Sports,4031,4,51.68,0.0,Card,0,False,8.0
1569,2025-12-23,1865,Centro,Store,Grocery,39,4,23.63,0.05,Card,0,False,9.5
1570,2026-01-20,1983,Sur,Store,Grocery,19,3,38.19,0.15,Card,0,False,7.4
1571,2025-02-23,1127,Centro,Online,Grocery,28,5,35.76,0.15,Card,3,True,9.0
1572,2025-06-06,1757,Norte,Store,Electronics,1026,5,42.05,0.05,Card,0,False,
1573,2025-10-20,1142,Sur,Store,Grocery,37,1,43.83,0.0,Cash,0,False,
1574,2025-11-18,1679,Centro,Online,Home,2005,3,29.68,0.0,Card,3,False,9.1
1575,2025-03-21,1961,Centro,Store,Electronics,1028,2,35.57,0.1,Card,0,False,9.3
1576,2025-05-22,2078,Sur,Store,Sports,4011,3,70.8,0.2,Card,0,False,9.3
1577,2025-08-14,2070,Centro,Online,Beauty,3009,2,26.4,0.0,Cash,5,False,10.0
1578,2025-11-13,2137,Sur,Online,Beauty,3040,4,37.58,0.0,Card,3,False,8.9
1579,2025-03-08,1361,Sur,Online,Home,2028,4,18.5,0.1,Card,1,False,8.3
1580,2025-09-02,2269,Norte,Online,Grocery,18,4,23.39,0.0,Card,7,False,8.6
1581,2025-05-14,1524,Centro,Online,Grocery,34,4,26.55,0.0,Cash,2,False,7.0
1582,2025-04-14,1562,Norte,Store,Electronics,1001,2,59.28,0.0,Cash,0,False,8.4
1583,2025-08-02,2181,Centro,Store,Sports,4046,4,36.9,0.1,Cash,0,False,
1584,2025-06-26,1490,Centro,Store,Grocery,17,3,28.52,0.0,Cash,0,False,7.7
1585,2025-09-15,1112,Centro,Store,Electronics,1006,3,104.08,0.1,Card,0,False,9.1
1586,2025-05-21,2071,Sur,Online,Beauty,3034,2,20.75,0.15,Transfer,5,False,
1587,2025-11-22,1993,Centro,Store,Grocery,43,2,3.5,0.0,Wallet,0,False,7.2
1588,2025-02-23,1872,Sur,Online,Sports,4049,1,74.77,0.05,Card,4,False,7.2
1589,2025-12-06,1214,Centro,Store,Sports,4038,1,33.78,0.0,Wallet,0,False,10.0
1590,2025-02-05,1947,Centro,Store,Grocery,43,2,20.78,0.2,Card,0,False,8.7
1591,2025-10-21,1297,Norte,Online,Home,2016,1,33.2,0.2,Card,7,False,7.2
1592,2025-06-01,1833,Centro,Store,Grocery,38,3,11.26,0.1,Cash,0,False,7.9
1593,2025-06-14,1761,Centro,Store,Electronics,1001,4,59.21,0.0,Card,0,False,
1594,2025-02-01,2159,Norte,Store,Sports,4047,1,41.96,0.2,Wallet,0,False,8.4
1595,2025-10-09,2464,Sur,Store,Grocery,41,2,33.48,0.0,Card,0,False,7.2
1596,2025-03-27,1285,Centro,Store,Sports,4033,1,36.17,0.05,Cash,0,False,8.8
1597,2025-09-23,1172,Centro,Online,Sports,4047,5,6.0,0.2,Card,7,False,8.8
1598,2025-10-17,1833,Sur,Online,Home,2026,1,17.52,0.1,Card,3,False,7.8
1599,2025-11-30,2427,Centro,Online,Electronics,1017,5,108.14,0.0,Cash,6,False,6.0
1600,2025-10-11,1237,Centro,Online,Grocery,27,5,17.41,0.0,Card,3,False,8.2
1601,2025-05-16,1731,Centro,Online,Electronics,1003,2,89.68,0.15,Cash,5,False,6.2
1602,2025-10-22,1610,Norte,Store,Grocery,48,4,19.01,0.0,Wallet,0,False,
1603,2025-11-23,1477,Centro,Online,Grocery,26,1,38.24,0.0,Card,2,False,
1604,2025-05-21,1995,Norte,Online,Grocery,1,1,29.25,0.0,Cash,6,False,4.8
1605,2025-03-12,1443,Norte,Store,Home,2031,4,15.26,0.1,Cash,0,False,8.4
1606,2025-12-16,1739,Centro,Store,Grocery,26,4,13.25,0.2,Transfer,0,False,
1607,2025-03-20,2268,Norte,Online,Grocery,50,2,9.23,0.0,Card,6,False,10.0
1608,2025-08-30,1569,Sur,Online,Home,2039,3,62.07,0.1,Cash,5,False,5.7
1609,2025-04-22,1031,Centro,Online,Grocery,14,3,12.14,0.05,Cash,1,False,7.7
1610,2025-03-12,2327,Norte,Store,Grocery,2,3,23.35,0.1,Card,0,False,7.2
1611,2025-11-05,1411,Sur,Online,Grocery,22,2,26.99,0.1,Cash,5,False,8.3
1612,2025-03-19,2159,Centro,Store,Grocery,42,5,30.8,0.1,Transfer,0,False,7.0
1613,2025-09-27,2144,Centro,Online,Grocery,37,4,22.19,0.15,Cash,3,False,10.0
1614,2025-10-05,1789,Centro,Online,Grocery,43,3,8.15,0.0,Card,3,True,5.5
1615,2025-02-16,1131,Sur,Online,Electronics,1042,3,32.9,0.0,Card,3,False,8.0
1616,2025-03-30,2425,Norte,Online,Grocery,27,2,14.75,0.15,Cash,4,False,8.6
1617,2025-11-11,2021,Norte,Store,Grocery,41,2,3.5,0.0,Card,0,False,8.9
1618,2025-07-30,1636,Sur,Online,Beauty,3042,4,42.99,0.3,Card,6,False,7.3
1619,2025-03-11,2280,Norte,Online,Home,2006,1,54.01,0.05,Card,4,False,5.8
1620,2026-01-22,2182,Centro,Store,Electronics,1008,1,37.27,0.0,Card,0,False,7.9
1621,2025-05-02,2140,Centro,Store,Sports,4012,1,76.18,0.0,Transfer,0,False,6.3
1622,2025-01-27,1251,Centro,Online,Beauty,3048,5,34.28,0.0,Transfer,7,False,7.4
1623,2025-12-29,1949,Sur,Store,Home,2043,5,60.78,0.15,Cash,0,False,8.6
1624,2025-02-01,1428,Sur,Store,Electronics,1003,5,97.14,0.1,Card,0,False,7.6
1625,2025-08-15,1117,Norte,Online,Grocery,47,2,26.31,0.0,Cash,4,False,7.3
1626,2026-01-23,1507,Centro,Store,Electronics,1002,2,9.0,0.15,Cash,0,False,6.8
1627,2025-08-24,1156,Centro,Store,Home,2039,2,47.94,0.1,Card,0,False,10.0
1628,2025-08-27,1158,Centro,Online,Sports,4027,4,59.37,0.05,Cash,7,False,8.2
1629,2025-06-16,2090,Sur,Store,Sports,4033,4,33.9,0.0,Card,0,False,6.7
1630,2025-03-13,1752,Centro,Online,Grocery,37,5,30.03,0.15,Cash,1,False,6.8
1631,2025-08-23,1596,Norte,Store,Sports,4044,2,47.38,0.0,Cash,0,False,8.7
1632,2025-12-19,1288,Sur,Online,Beauty,3036,5,20.56,0.2,Card,7,True,4.0
1633,2025-02-28,2156,Sur,Store,Home,2028,5,42.02,0.05,Card,0,False,7.2
1634,2025-12-13,1951,Norte,Online,Sports,4028,1,37.0,0.2,Transfer,2,False,9.0
1635,2025-06-26,1878,Sur,Online,Grocery,49,2,32.73,0.2,Card,5,False,8.9
1636,2025-08-09,1285,Norte,Online,Electronics,1040,1,52.88,0.0,Transfer,4,False,8.1
1637,2025-03-27,1185,Norte,Store,Sports,4032,5,32.63,0.0,Card,0,False,8.2
1638,2025-09-09,1185,Norte,Store,Grocery,31,3,7.36,0.1,Wallet,0,False,10.0
1639,2025-04-02,1037,Sur,Store,Beauty,3015,1,71.74,0.0,Card,0,False,6.9
1640,2025-05-05,2453,Norte,Store,Beauty,3043,3,28.67,0.05,Card,0,False,7.4
1641,2025-10-16,1551,Norte,Store,Sports,4036,1,23.58,0.0,Card,0,False,10.0
1642,2025-02-13,1987,Centro,Online,Grocery,6,2,35.6,0.3,Transfer,2,False,7.9
1643,2025-07-08,2473,Centro,Store,Home,2040,3,47.7,0.0,Cash,0,False,8.8
1644,2025-08-31,2404,Norte,Store,Grocery,50,1,34.91,0.0,Wallet,0,False,8.3
1645,2025-03-15,1480,Norte,Store,Sports,4037,5,62.13,0.05,Card,0,False,10.0
1646,2025-05-13,1734,Sur,Online,Electronics,1045,3,107.54,0.0,Transfer,6,False,7.0
1647,2025-05-31,1694,Centro,Online,Home,2040,4,22.92,0.15,Card,4,False,9.0
1648,2025-09-25,1050,Sur,Store,Sports,4045,2,51.17,0.0,Card,0,False,6.1
1649,2026-01-17,2152,Norte,Store,Home,2030,4,12.73,0.1,Wallet,0,True,7.3
1650,2025-11-27,1861,Centro,Store,Home,2019,3,37.93,0.0,Card,0,False,9.6
1651,2025-04-05,1557,Sur,Online,Electronics,1024,3,93.73,0.2,Card,7,False,8.6
1652,2025-02-01,1837,Norte,Online,Home,2048,2,26.27,0.2,Cash,6,False,8.2
1653,2025-02-13,2103,Norte,Store,Beauty,3035,1,72.14,0.15,Transfer,0,False,9.2
1654,2025-08-31,1022,Centro,Store,Beauty,3008,3,36.29,0.0,Card,0,False,7.4
1655,2025-03-24,1969,Centro,Online,Grocery,20,2,5.19,0.0,Transfer,4,False,8.8
1656,2025-04-20,2291,Norte,Online,Grocery,4,3,36.89,0.0,Wallet,7,False,9.9
1657,2025-12-01,2089,Sur,Store,Electronics,1045,3,143.93,0.2,Card,0,False,7.4
1658,2025-12-10,1929,Centro,Store,Grocery,20,2,3.5,0.3,Wallet,0,False,10.0
1659,2025-11-28,1135,Centro,Store,Beauty,3004,1,47.57,0.0,Card,0,False,8.4
1660,2025-04-28,2117,Norte,Online,Home,2047,2,24.41,0.05,Cash,5,False,8.2
1661,2025-09-09,2126,Centro,Store,Grocery,43,2,27.32,0.05,Wallet,0,False,5.3
